Yola	0	Extinct
Ordos	100000	Definitely endangered
Soqotri	50000	Severely endangered
Upper Kuskokwim	25	Critically endangered
Aluo	20000	Definitely endangered
Natchez	0	Extinct
Geme	550	Critically endangered
Megleno-Romanian	5000	Severely endangered
Serrano	0	Extinct
Gura	3000	Severely endangered
Tolowa	1	Critically endangered
Bubia	600	Severely endangered
Southern Altay	50000	Definitely endangered
Onondaga (New York)	10	Critically endangered
Puma	4310	Severely endangered
Kachari	59000	Definitely endangered
Hulaula (Israel)	10000	Severely endangered
Anal	23000	Vulnerable
Isu	800	Severely endangered
Basque	660000	Vulnerable
Barzani Jewish Neo-Aramaic (Israel)	20	Critically endangered
Pengo	1254	Critically endangered
Coptic	0	Extinct
Feroge	8000	Vulnerable
Southern Haida	55	Critically endangered
Eastern Montagnais	4180	Vulnerable
Bussa	6624	Vulnerable
Leco	20	Critically endangered
Parachi	6000	Definitely endangered
Kato	0	Extinct
Sabanê	3	Critically endangered
Umpila	12	Severely endangered
Mahasui	496024	Definitely endangered
Zazaki	2000000	Vulnerable
Chulym Turk	35	Critically endangered
Cinta Larga	1440	Vulnerable
Enawenê-Nawê	445	Vulnerable
Pech	900	Severely endangered
Laomian (Myanmar)	2500	Definitely endangered
Waxiang	300000	Vulnerable
Migueleño	0	Extinct
Noon	10925	Vulnerable
Kulfa	2200	Definitely endangered
Mixtec of Santa Cruz Itundujia	851	Definitely endangered
Sarwa	2000	Definitely endangered
Kanowit	100	Severely endangered
Central Kalapuyan	0	Extinct
Dzhidi	30000	Definitely endangered
Ofayé	12	Critically endangered
Potawatomi (Wisconsin)	50	Critically endangered
Yuki	125	Severely endangered
Karko	12986	Definitely endangered
Sila	2600	Definitely endangered
Tai Neua	70000	Vulnerable
Araki	8	Critically endangered
Francoprovençal	100000	Definitely endangered
Vacacocha	2	Critically endangered
Palumata	0	Extinct
Gagauz (Bessarabia)	180000	Definitely endangered
Kapori	35	Critically endangered
Sharanahua	450	Severely endangered
Sonsorol	600	Severely endangered
Araki	8	Critically endangered
Paulohi	50	Critically endangered
She	1000	Critically endangered
Aribwatsa	0	Extinct
Tumtum	6500	Severely endangered
Karbi	420000	Vulnerable
Fayu	350	Vulnerable
Ari	80	Severely endangered
Jinuo	12000	Definitely endangered
Barasana (Colombia)	400	Critically endangered
Nambiquara do Norte	323	Vulnerable
Kofei	100	Severely endangered
Blablanga	600	Definitely endangered
Sighu	1000	Severely endangered
Logudorese	400000	Definitely endangered
Wano	3500	Definitely endangered
Ngong	0	Extinct
Minhe Monguor	25000	Definitely endangered
Shanenawa	300	Vulnerable
Barzani Jewish Neo-Aramaic (Iraq)	0	Extinct
Geji cluster	6000	Severely endangered
Doga	200	Definitely endangered
Dongotono	6219	Vulnerable
Woods Cree	9095	Vulnerable
Tsafiki	2000	Definitely endangered
Guajiro	318500	Vulnerable
Zapotec of Asunción Tlacolulita	53	Critically endangered
Katukina do Acre	404	Severely endangered
Achagua	283	Severely endangered
Hodi	600	Vulnerable
Wambule	4471	Vulnerable
Uspantek	3971	Vulnerable
Ona	0	Extinct
Waru	300	Definitely endangered
Zenatiya	50000	Critically endangered
Wardaman	24	Severely endangered
Baga Mboteni	0	Critically endangered
Kede	0	Extinct
Waunana (Panama)	6882	Severely endangered
Aleut (Western)	150	Severely endangered
Nukuoro	860	Definitely endangered
Geta?	3000	Severely endangered
Gats'ama - Ganjule - Harro	2000	Definitely endangered
Antakirinya	200	Definitely endangered
Dagur (Hailar)	5000	Definitely endangered
Pisamira	25	Critically endangered
Bangani	12000	Critically endangered
Batek	700	Critically endangered
Yecuana (Brazil)	430	Vulnerable
Khmin	500	Vulnerable
Piame	100	Severely endangered
Yiddish (Israel)	3000000	Definitely endangered
Kapingamarangi	3000	Severely endangered
Vehes	100	Severely endangered
Mayoruna (Brazil)	1500	Vulnerable
Lishanid Noshan (Israel)	3000	Severely endangered
Sengseng	400	Vulnerable
Tanaina	50	Severely endangered
Nayi	3656	Vulnerable
Wayana (Suriname)	1500	Vulnerable
Dororo	0	Extinct
Ngalkbun	30	Severely endangered
Bierebo	350	Vulnerable
Gusilay	13950	Vulnerable
Ngatikese Men's Creole	700	Definitely endangered
Kukatja	1000	Vulnerable
Algherese Catalan	10000	Definitely endangered
Panobo	0	Extinct
Western Zoque	4100	Vulnerable
Gagauz (Bessarabia)	180000	Definitely endangered
Mulaha	0	Extinct
Patamona (Guyana)	5000	Vulnerable
Siglitun	230	Severely endangered
Gardiol	340	Severely endangered
Cuona Menba	50000	Vulnerable
Karelian (Valday)	0	Extinct
Rutul	29383	Definitely endangered
ǁKx'au	0	Extinct
Eastern Ojibwe	620	Severely endangered
Vera'a	300	Definitely endangered
Sera	432	Severely endangered
Na	350	Critically endangered
Arguni	150	Vulnerable
Mayoruna (Peru)	2500	Vulnerable
Habu	1000	Vulnerable
Poyanawa	2	Critically endangered
Cheyenne (Oklahoma)	400	Severely endangered
Badala	0	Critically endangered
Papora	0	Extinct
Tima	3305	Severely endangered
Cayuga (Oklahoma)	0	Extinct
Punan Batu	30	Critically endangered
Phong	300	Definitely endangered
Onin	500	Vulnerable
Gongduk	1000	Vulnerable
Zaparo	9	Critically endangered
Shiwiar	100	Severely endangered
Norfolk-Pitcairn (Pitcairn)	50	Vulnerable
Yurt Tatar	12000	Definitely endangered
Khowar	222800	Vulnerable
Chulym Turk	35	Critically endangered
Berakou	0	Extinct
Bosilewa	250	Vulnerable
Bina	0	Extinct
Yurok	12	Critically endangered
Zapotec of the Valleys, middle northwest	20448	Definitely endangered
Hoti	10	Critically endangered
Tewa (New Mexico)	1600	Severely endangered
Yagua	4000	Definitely endangered
Lakon	700	Vulnerable
Jersey French	2874	Severely endangered
Karitiana	320	Vulnerable
Hya	940	Severely endangered
Apatani	35000	Vulnerable
Dakpa	1000	Definitely endangered
ǁXegwi	0	Extinct
Siuslaw	0	Extinct
Ediamat	22025	Vulnerable
Yeyi	20000	Definitely endangered
Cosung (China)	47000	Definitely endangered
Kari'ña (Brazil)	66	Definitely endangered
Mpi	2000	Definitely endangered
Bakpinka	3416	Critically endangered
Huasteca Náhuatl	463183	Vulnerable
Guernsey French	1327	Severely endangered
Paiter	1000	Vulnerable
Thao	10	Critically endangered
Dukha	200	Severely endangered
Okanagan	130	Definitely endangered
Tima	3305	Severely endangered
Bung	3	Critically endangered
Copper Island Aleut	10	Critically endangered
Deori	28000	Definitely endangered
Lachi	5000	Definitely endangered
Zenatiya	50000	Critically endangered
Mescalero-Chiricahua Apache (Oklahoma)	3	Critically endangered
Usu	93	Severely endangered
Pasi	1000	Definitely endangered
Nambiquara do Sul	721	Vulnerable
Antoniano	0	Extinct
Bagupi	60	Definitely endangered
Mru	40000	Severely endangered
Moraori	50	Severely endangered
Jarawa	31	Critically endangered
Emae	200	Vulnerable
Ngaatjatjara	12	Severely endangered
Wintu-Nomlaki	1	Critically endangered
Woleaian	1631	Severely endangered
Karone	10000	Vulnerable
Miskito (Honduras)	25000	Vulnerable
Rahambuu	4000	Vulnerable
Bagvalal	5000	Definitely endangered
Kanakanabu	20	Critically endangered
Krenak	10	Critically endangered
Thao	10	Critically endangered
Ona	0	Extinct
Mayoruna (Peru)	2500	Vulnerable
Ute (Colorado, Ute Mountain)	500	Severely endangered
Boor	100	Critically endangered
Omagua (Peru)	100	Critically endangered
Ch'orti' (Guatemala)	11734	Definitely endangered
Jangshung	2000	Definitely endangered
Bukharic	10000	Definitely endangered
Saaroa	1500	Critically endangered
Kanela Apaniekra	458	Vulnerable
Ampibabo Lauje	6000	Vulnerable
Rotuman	3000	Vulnerable
Isarog Agta	5	Critically endangered
Callahuaya	100	Critically endangered
Siriano (Brazil)	71	Vulnerable
Western Cham	200000	Vulnerable
Muya	12000	Vulnerable
Naati	10	Critically endangered
Tamahaq (Libya)	17000	Definitely endangered
Arem	100	Severely endangered
Krikati	682	Vulnerable
Teko	71	Severely endangered
Yakkha	14648	Critically endangered
Kaniet	0	Extinct
Hupda (Brazil)	1900	Vulnerable
Ulwa	500	Severely endangered
Highland Chontal	2410	Severely endangered
Sause	250	Severely endangered
Machineri (Bolivia)	140	Severely endangered
Malak Malak	10	Critically endangered
Quechua of Cajamarca	30000	Severely endangered
Kwegu	103	Critically endangered
Lafofa	5140	Severely endangered
Paite	50000	Vulnerable
Bahing	2765	Definitely endangered
Malak Malak	10	Critically endangered
Sarwa	2000	Definitely endangered
Chatong	580	Definitely endangered
Côông	1676	Definitely endangered
Nemadi	100	Critically endangered
Sorsorian	5	Critically endangered
Te'un (Seram Island)	1200	Definitely endangered
Wuse	30000	Vulnerable
Tlingit (United States of America)	300	Critically endangered
Ngalakan	5	Critically endangered
Khorasani Turk	200000	Vulnerable
Busuu	8	Critically endangered
Krikati	682	Vulnerable
Central Zoque	5500	Definitely endangered
Sirmaudi	31144	Critically endangered
Iwaidja	200	Vulnerable
Wayana (Brazil)	288	Vulnerable
Kadu	1000	Severely endangered
Yuracaré	2675	Definitely endangered
Thao	10	Critically endangered
Wintu-Nomlaki	1	Critically endangered
Sharanahua	450	Severely endangered
Navajo	120000	Vulnerable
Ute (Colorado, Southern Ute)	100	Severely endangered
Cayuse	0	Extinct
Kasanga	650	Critically endangered
Tabasco Náhuatl	434	Critically endangered
Kurux (India)	1751489	Vulnerable
Northern Sierra Miwok	6	Critically endangered
Paafang	1318	Severely endangered
Kalmyk	153602	Definitely endangered
Huehuetla Tepehua	1603	Definitely endangered
Mabiri	3	Critically endangered
Baheng (China)	45000	Vulnerable
Jeri	1500	Severely endangered
Norfolk-Pitcairn (Norfolk)	580	Definitely endangered
Toba	30000	Definitely endangered
Gavião do Pará	476	Vulnerable
Tayurayt	15000	Vulnerable
Urupá	0	Extinct
Apalai	317	Vulnerable
Papapana	150	Definitely endangered
Anal	23000	Vulnerable
Salamãy	2	Critically endangered
Dengalu	140	Definitely endangered
Che Wong	200	Definitely endangered
Ixil (Guatemala)	83574	Vulnerable
Panare	3000	Vulnerable
Ket	150	Severely endangered
Naiki	10000	Critically endangered
Omotik	50	Critically endangered
Massalat	10	Critically endangered
Laha (Son La)	500	Definitely endangered
Seru	0	Extinct
Cayuga (Oklahoma)	0	Extinct
Mortlockese	5904	Definitely endangered
Tharkarri	2	Critically endangered
Tirahi	100	Critically endangered
Zoró	464	Vulnerable
Bawm	14000	Definitely endangered
Bai	2500	Definitely endangered
Karagash	7000	Definitely endangered
Kisêdjê	351	Vulnerable
Karelian (Valday)	0	Extinct
Buryat (Manchuria)	50000	Definitely endangered
Quechua of Peruvian Amazonia	7200	Vulnerable
Khövsgöl Uryangkhay	10	Critically endangered
Nocte	33000	Vulnerable
Burunge	10000	Vulnerable
Töitschu	200	Severely endangered
U	3000	Definitely endangered
Ahtna	25	Critically endangered
Khojki	5000	Severely endangered
Nauna	130	Vulnerable
Moose Cree	405	Vulnerable
Geji cluster	6000	Severely endangered
Ata	2000	Critically endangered
Thado	191000	Vulnerable
Juang	23000	Definitely endangered
Budibud	120	Vulnerable
Malak Malak	10	Critically endangered
Ngwaba	10000	Severely endangered
Yiddish (Israel)	3000000	Definitely endangered
Arabela	50	Severely endangered
Montana Salish	60	Critically endangered
Piu	130	Definitely endangered
Western Armenian (Turkey)	50000	Definitely endangered
Uruak	19	Critically endangered
Vidunda	10000	Vulnerable
Lokono (Suriname)	1000	Severely endangered
Karelian (Tver)	10000	Definitely endangered
Dargwa	503523	Vulnerable
Yahgan	1	Critically endangered
Northern Tujia	60000	Severely endangered
Uru-eu-au-au	183	Vulnerable
Kogui	9911	Vulnerable
Garrwa	40	Severely endangered
Malto	224926	Definitely endangered
Rao	15000	Definitely endangered
Tum	1000	Definitely endangered
Campidanese	900000	Definitely endangered
Korúbo	205	Vulnerable
Tape	10	Critically endangered
Fania	1100	Severely endangered
Mpi	2000	Definitely endangered
Miji	5000	Definitely endangered
Northern Alta	200	Severely endangered
Gurung	338925	Definitely endangered
Nootka	185	Severely endangered
Lakon	700	Vulnerable
Kokota	200	Vulnerable
Central Pame	7399	Vulnerable
Kanashi	1500	Definitely endangered
Bodo	900000	Vulnerable
Zenaga (Western Sahara)	1000	Critically endangered
Hinukh	548	Definitely endangered
North Greenlandic	1000	Definitely endangered
Nootka	185	Severely endangered
Yuhup (Brazil)	617	Vulnerable
Southwestern Tepehuan	2756	Vulnerable
Akatek (Mexico)	532	Vulnerable
Bashkarik	1500	Severely endangered
Pareci	1000	Definitely endangered
Nataoran	20	Critically endangered
Mewahang	904	Severely endangered
Mono (Western)	40	Critically endangered
Ndunda	400	Severely endangered
Bishnupriya Manipuri Creole	72899	Vulnerable
Nunatsiavummiutut	575	Definitely endangered
Liliali	0	Extinct
Wanano / Kotiria (Brazil)	650	Vulnerable
Yapunda	69	Severely endangered
Bishuo	1	Critically endangered
Olonetsian	25000	Definitely endangered
Mangarla	20	Critically endangered
Garífuna (Honduras)	98000	Vulnerable
Wappo	0	Extinct
Piaroa (Colombia)	800	Definitely endangered
Lacandón	563	Critically endangered
Chang	62000	Vulnerable
Machineri (Bolivia)	140	Severely endangered
Geme	550	Critically endangered
Kalamo	100	Severely endangered
Umutina	0	Extinct
Singa	0	Extinct
Tiri	221	Definitely endangered
Xavante	13303	Vulnerable
Bru	20000	Definitely endangered
Ticuna	35000	Definitely endangered
Sambe	2	Critically endangered
Sierra Otomí	43468	Vulnerable
Sake	1000	Severely endangered
ǁGana	1550	Vulnerable
Kalasha	5000	Severely endangered
Mixtec of the southwest of Puebla	1074	Definitely endangered
Salas	50	Severely endangered
Yoba	0	Extinct
Chilcotin	560	Definitely endangered
Bagvalal	5000	Definitely endangered
Angika	740892	Vulnerable
Prasun	2000	Definitely endangered
Makurap	50	Severely endangered
Eliri	0	Severely endangered
Bantawa	371056	Vulnerable
Sherpa	143693	Vulnerable
Ayapanec	8	Critically endangered
Mor	25	Severely endangered
Mortlockese	5904	Definitely endangered
Maung	200	Vulnerable
Algherese Catalan	10000	Definitely endangered
Tariana (Brazil)	100	Critically endangered
Mores	75	Severely endangered
Assiniboine (United States of America)	150	Critically endangered
Puluwat	1364	Severely endangered
Ganan	500	Severely endangered
Island Chumash	0	Extinct
Campidanese	900000	Definitely endangered
Mpi	2000	Definitely endangered
Tocho	3800	Severely endangered
Turi	5000	Definitely endangered
Klallam	2	Critically endangered
Beaver	195	Definitely endangered
Lishana Deni (Iraq)	0	Extinct
Scottish Gaelic	58552	Definitely endangered
Jarawa	31	Critically endangered
Tayurayt	15000	Vulnerable
Erokwanas	200	Vulnerable
Piaroa (Venezuela)	11000	Vulnerable
Nooksack	0	Extinct
Mancagne	26450	Vulnerable
Dâw	120	Vulnerable
Camarines Norte Agta	150	Severely endangered
Kului	170770	Definitely endangered
Southern Khanty	0	Extinct
Wichita	10	Critically endangered
Dupaninan Agta	1400	Vulnerable
Lauje	32000	Vulnerable
Nisenan	0	Extinct
Apalai	317	Vulnerable
Nyikina	20	Severely endangered
Pyu	100	Severely endangered
Mbya Guarani (Brazil)	6000	Vulnerable
Itonama	5	Critically endangered
Sirmaudi	31144	Critically endangered
Bunuba	40	Severely endangered
Lamongse	400	Critically endangered
Singpho	5000	Definitely endangered
Antakirinya	200	Definitely endangered
Creek	5000	Definitely endangered
Mahongwe	1000	Severely endangered
Kosraean	6900	Severely endangered
Katawixi	10	Critically endangered
Eastern Mari	414211	Definitely endangered
Taos	800	Definitely endangered
Rapanui	2500	Severely endangered
Naluo	15000	Vulnerable
Mawayana (Brazil)	10	Critically endangered
Malak Malak	10	Critically endangered
Purisimeño	0	Extinct
Sanema (Venezuela)	393	Vulnerable
Kalmyk	153602	Definitely endangered
Laxudumau	500	Vulnerable
Cupeño	0	Extinct
Sangkong	2000	Vulnerable
Komi	217316	Definitely endangered
Sherpa	143693	Vulnerable
Awa Cuaiquer	7500	Critically endangered
Trumai	51	Critically endangered
Southern Khanty	0	Extinct
Soi	7000	Definitely endangered
Tiwi	2100	Vulnerable
Tundra Nenets	30000	Definitely endangered
Mortlockese	5904	Definitely endangered
Western Tarahumara	9196	Vulnerable
Mayoruna (Brazil)	1500	Vulnerable
Ayautla Mazatec	3192	Vulnerable
Kurripako (Colombia, Venezuela)	10000	Definitely endangered
Lardil	10	Critically endangered
Oro Win	5	Critically endangered
Gardiol	340	Severely endangered
Kapori	35	Critically endangered
Alabat Island Agta	30	Critically endangered
Bumthang	30000	Vulnerable
Mafea	70	Definitely endangered
Culle	0	Extinct
Mo'ang (Viet Nam)	5000	Definitely endangered
Hadza	975	Vulnerable
Kabui	95000	Vulnerable
Okanagan	130	Definitely endangered
Panare	3000	Vulnerable
Logol	2600	Severely endangered
Yanesha	8000	Severely endangered
Tayal	10000	Vulnerable
Picard	700000	Severely endangered
Winnebago (Nebraska)	250	Severely endangered
Koyukon	150	Critically endangered
Kristang	2150	Severely endangered
Austral dialects	8000	Definitely endangered
Birhor	2000	Critically endangered
Jaqaru	750	Severely endangered
Jebero	100	Critically endangered
Marúbo	1252	Vulnerable
She	1000	Critically endangered
Aragonese	10000	Definitely endangered
Maremgi	40	Definitely endangered
Yucatec	3155	Definitely endangered
Võro-Seto	50000	Definitely endangered
Jaya	2200	Severely endangered
Tshangla	193000	Vulnerable
Huron-Wyandot (United States of America)	0	Extinct
Miskito (Nicaragua)	100000	Vulnerable
Dupaninan Agta	1400	Vulnerable
Nayi	3656	Vulnerable
Aleut (Western, Commander Islands)	5	Critically endangered
West Flemish	1500000	Vulnerable
Wakhi	75000	Definitely endangered
Urupá	0	Extinct
Maram	37000	Vulnerable
Zaparo	9	Critically endangered
Tennet	4000	Vulnerable
Mam (Mexico)	7977	Severely endangered
Mono (Western)	40	Critically endangered
Aasax	0	Extinct
Kickapoo (Mexico)	144	Critically endangered
Chrau	15000	Definitely endangered
Jakaltek (Mexico)	504	Severely endangered
Taushiro	1	Critically endangered
Kairui-Midiki	1000	Vulnerable
Adabe	1000	Vulnerable
Bunan	4000	Definitely endangered
Motocintlec	141	Critically endangered
Xaragure	566	Vulnerable
Dzhidi	30000	Definitely endangered
Krahô	2184	Vulnerable
Yuhup (Brazil)	617	Vulnerable
Resian	1000	Definitely endangered
Xokleng	100	Critically endangered
Kilen	20	Critically endangered
Yir Yoront	0	Extinct
Potawatomi (Kansas)	50	Critically endangered
Ngarla	0	Extinct
Tamazight (Beni Iznassen)	25000	Definitely endangered
Central Cuicatec	8621	Vulnerable
Boano	2000	Vulnerable
Oji-Cree	6110	Vulnerable
Ishkashimi	1000	Severely endangered
Istro-Romanian	300	Severely endangered
Angika	740892	Vulnerable
Punan Batu	30	Critically endangered
Bikaru	100	Severely endangered
Chong	500	Severely endangered
Kaande	1000	Severely endangered
Salamãy	2	Critically endangered
Besoa	3000	Vulnerable
Nguon	2000	Vulnerable
Miskito (Honduras)	25000	Vulnerable
Pupeo	400	Definitely endangered
Kofei	100	Severely endangered
Apiaká	1	Critically endangered
Tamazight (Arzew)	2000	Critically endangered
Pazeh	1	Critically endangered
Ngäbere (Panama)	169130	Vulnerable
Senaya	60	Critically endangered
Zhaba	7000	Vulnerable
Antoniano	0	Extinct
Kathu	5000	Definitely endangered
Konni	3800	Vulnerable
Central Cagayan Agta	779	Vulnerable
Achumawi	10	Critically endangered
Mebengokre	7266	Vulnerable
Bulgebi	50	Definitely endangered
Zapotec of the Valleys north	1303	Severely endangered
Geme	550	Critically endangered
Phom	123000	Vulnerable
Yine	2150	Definitely endangered
Semai	15000	Severely endangered
Kayardild	8	Critically endangered
Yaaku	0	Extinct
Kapori	35	Critically endangered
Zapotec of the Southern mountains, eastern lowlands	420	Definitely endangered
N|uu	8	Critically endangered
Micmac (Massachusetts)	8145	Definitely endangered
Chawte	200	Definitely endangered
K'iche' (Mexico)	226	Definitely endangered
Kaike	794	Definitely endangered
Chaná	1	Critically endangered
Dol-po	9000	Definitely endangered
Maragus	0	Extinct
Aluo	20000	Definitely endangered
North Slavey	720	Definitely endangered
Shompen	100	Critically endangered
Zapotec of the Valleys, middle northwest	20448	Definitely endangered
Gong	80	Severely endangered
Ongkor Solon	0	Extinct
Nunggubuyu	44	Severely endangered
Phom	123000	Vulnerable
Tumtum	6500	Severely endangered
Baré (Brazil)	2	Critically endangered
Awera	70	Vulnerable
Khwe	5000	Definitely endangered
Northern Tutchone	115	Definitely endangered
Lakha	8000	Definitely endangered
Pacific Gulf Yupik	200	Severely endangered
Central Kalapuyan	0	Extinct
Ubykh (Caucasus)	0	Extinct
Yimas	300	Severely endangered
Lae	1	Extinct
Taje	350	Critically endangered
Irula	200000	Vulnerable
Sivandi	7000	Definitely endangered
Piame	100	Severely endangered
Tamaceq	800000	Definitely endangered
Kuurinji	175	Definitely endangered
Tamaceq	800000	Definitely endangered
Kuk	3000	Definitely endangered
Oro Win	5	Critically endangered
Thakali	6441	Vulnerable
Yaqui (United States of America)	510	Definitely endangered
Juk	15000	Definitely endangered
Huasteca Náhuatl	463183	Vulnerable
Lae	1	Extinct
Venetan	2000000	Vulnerable
Shwai	3500	Critically endangered
Shixing	1800	Definitely endangered
Karagash	7000	Definitely endangered
Khang Quang Lam	3921	Severely endangered
Kija	60	Severely endangered
Lule Saami	2000	Severely endangered
Bangsa	10	Critically endangered
Nila (Nila Island)	0	Extinct
Atemble	60	Definitely endangered
Higher Reservoir Mazatec	20665	Vulnerable
Warapu	300	Severely endangered
Abaza	31000	Definitely endangered
Pyu	0	Extinct
Hulaula (Israel)	10000	Severely endangered
Harsusi	3000	Definitely endangered
Khoirao	20000	Vulnerable
Kaixána	1	Critically endangered
Aivilingmiutut	1245	Vulnerable
Nyang'i	0	Extinct
Tututni	0	Extinct
Juk	15000	Definitely endangered
Nyang'i	0	Extinct
Old Sirenik	0	Extinct
Nunavimmiutitut	9105	Vulnerable
Kamasa	20	Critically endangered
Lakon	700	Vulnerable
Yuki	125	Severely endangered
Rembarrnga	10	Critically endangered
Hixkaryána	600	Vulnerable
Kyakala	0	Extinct
Taikat	500	Definitely endangered
Tol	300	Critically endangered
Iresim	70	Severely endangered
Apatani	35000	Vulnerable
Uru-eu-au-au	183	Vulnerable
Pije	161	Severely endangered
Laghuu	500	Definitely endangered
Huichol	35724	Vulnerable
Chantyal	5912	Definitely endangered
Hulung	10	Critically endangered
Ñandeva Guarani	10000	Vulnerable
Mafea	70	Definitely endangered
Quichua (Salasaca)	8000	Definitely endangered
Yimchungru	92000	Vulnerable
Dondo	13000	Vulnerable
Tangam	100	Critically endangered
Yahgan	1	Critically endangered
Taloki	500	Definitely endangered
Lishana Deni (Iraq)	0	Extinct
Andoke	597	Severely endangered
Odut	0	Extinct
Sahaptin	100	Severely endangered
Uru	1	Extinct
Warao	25000	Definitely endangered
Gazi	7000	Definitely endangered
Karas	100	Severely endangered
Temein	10000	Severely endangered
Bundjalung	20	Severely endangered
Rembarrnga	10	Critically endangered
Waimirí-Atroarí	1120	Vulnerable
Cowlitz	0	Extinct
Nyishangba	2000	Definitely endangered
Achuar	2500	Definitely endangered
Wambaya	20	Critically endangered
Arta	0	Extinct
Ashkun	2000	Definitely endangered
Jingulu	14	Severely endangered
Shixing	1800	Definitely endangered
Paiter	1000	Vulnerable
Chamalal	12000	Definitely endangered
Guugu Yimidhirr	1000	Vulnerable
Papantla Totonac	49748	Definitely endangered
Paiwan	15000	Vulnerable
Totoli	15000	Vulnerable
Kurux (India)	1751489	Vulnerable
Jakaltek (Guatemala)	34038	Definitely endangered
Ngaatjatjara	12	Severely endangered
Mono (Western)	40	Critically endangered
Dengalu	140	Definitely endangered
Paunaca	5	Critically endangered
Mang (Viet Nam)	2300	Definitely endangered
Tetete	0	Extinct
Narpa	533	Definitely endangered
Yapunda	69	Severely endangered
Sām	23	Severely endangered
Auye	350	Vulnerable
Guarasu	2	Critically endangered
Shuar chicham	35000	Definitely endangered
Animere	700	Critically endangered
Chiquitano (Brazil)	50	Critically endangered
Aleut (Eastern)	150	Critically endangered
Teko	71	Severely endangered
Guaraní Boliviano	40000	Vulnerable
Younuo Bunu	4000	Definitely endangered
Bukharic	10000	Definitely endangered
Straits Salish	180	Severely endangered
Griko (Calabria)	2000	Severely endangered
Gurrgoni	60	Vulnerable
Polonomombauk	120	Definitely endangered
Kosraean	6900	Severely endangered
Central Ojibwe	175	Definitely endangered
Lule Saami	2000	Severely endangered
Pontic Greek	300000	Definitely endangered
Kickapoo (Oklahoma)	400	Severely endangered
Ngwaba	10000	Severely endangered
Provençal	150000	Severely endangered
Twana	0	Extinct
Zenaga (Mauritania)	4000	Severely endangered
Kokota	200	Vulnerable
Trumai	51	Critically endangered
Chiquihuitlán Mazatec	1502	Definitely endangered
Wunambal	5	Critically endangered
North Alaskan Inupiaq (Kotzebue Sound)	2144	Severely endangered
Lishan Didan (Iran)	0	Extinct
Nez Perce	20	Critically endangered
Ilue	5000	Critically endangered
Awyi	350	Vulnerable
Karone	10000	Vulnerable
Yuhup (Brazil)	617	Vulnerable
Puluwat	1364	Severely endangered
Yudja	362	Vulnerable
Barí	5000	Vulnerable
Emplawas	220	Definitely endangered
Moroccan Judeo-Arabic (Morocco)	5000	Severely endangered
Bashkarik	1500	Severely endangered
Leco	20	Critically endangered
Central Pame	7399	Vulnerable
Romani	3500000	Definitely endangered
Konkow	3	Critically endangered
Assiniboine (Canada)	80	Critically endangered
Tai Daeng	80000	Vulnerable
Ge'ez	0	Extinct
Seru	0	Extinct
Koroni	400	Definitely endangered
Mezquital Otomí	88789	Definitely endangered
Sayultec	3150	Definitely endangered
Ngaatjatjara	12	Severely endangered
Aragonese	10000	Definitely endangered
Quechua of San Martín	6000	Severely endangered
Iduh (Viet Nam)	5	Critically endangered
Asumboa	40	Severely endangered
Wano	3500	Definitely endangered
Polci cluster	22000	Definitely endangered
Bundjalung	20	Severely endangered
Khojki	5000	Severely endangered
Puma	4310	Severely endangered
Anuki	542	Definitely endangered
Tanema	4	Critically endangered
Soi	7000	Definitely endangered
Remo	2500	Severely endangered
Aivilingmiutut	1245	Vulnerable
Nisvai	20	Critically endangered
Uru	1	Extinct
Bashkardi	7000	Definitely endangered
Samei	12000	Severely endangered
Mandaic	300	Critically endangered
Milang	2000	Definitely endangered
Wanano / Kotiria (Brazil)	650	Vulnerable
Rio Grande Keresan	6685	Definitely endangered
Kim	20	Critically endangered
Kaiy	250	Vulnerable
Avar	784840	Vulnerable
Razihi	75000	Definitely endangered
Ngäbere (Panama)	169130	Vulnerable
Koasati (Texas)	450	Definitely endangered
Repanbitip	90	Definitely endangered
Gaagudju	0	Extinct
Tamzabit	150000	Vulnerable
Opon-Carare	0	Extinct
Nogay (Caucasus)	90020	Definitely endangered
Phuthi	43000	Definitely endangered
Turoyo	50000	Severely endangered
Karagash	7000	Definitely endangered
Sarikoli	22000	Definitely endangered
Miskito (Honduras)	25000	Vulnerable
Gowro	200	Severely endangered
Tajio	12000	Vulnerable
Kamas Turk	0	Extinct
Muda	2000	Vulnerable
Serrano	0	Extinct
Bardi	30	Severely endangered
Romansh	35095	Definitely endangered
Zapotec of the Southern mountains, eastern lowlands	420	Definitely endangered
Dhaiso	5000	Definitely endangered
Konyak	248000	Vulnerable
Waigali	2000	Definitely endangered
Hya	940	Severely endangered
Savi	3000	Definitely endangered
Qwarenya	0	Extinct
Ukhwejo	2000	Severely endangered
May	1000	Definitely endangered
Ticuna	35000	Definitely endangered
Kunbarlang	140	Severely endangered
Kickapoo (Mexico)	144	Critically endangered
Bung	3	Critically endangered
Laua	1	Critically endangered
Lavua	15000	Definitely endangered
Cheyenne (Oklahoma)	400	Severely endangered
Lae	1	Extinct
Mixtec of Santa Inés de Zaragoza	775	Definitely endangered
Nung Ven	200	Vulnerable
Tinan	2000	Definitely endangered
Northern Selkup	600	Severely endangered
Woleaian	1631	Severely endangered
Sonora Lower Pima	159	Severely endangered
Wab	142	Vulnerable
